time,heart_rate
797,127
798,126
799,127
800,131
801,131
802,126
803,130
804,130
805,133
806,134
807,135
808,130
809,133
810,136
811,135
812,137
813,136
814,135
815,133
816,139
817,136
818,134
819,134
820,134
821,135
822,134
823,136
824,138
825,137
826,136
827,135
828,140
829,137
830,137
831,135
832,135
833,133
834,138
835,137
836,136
837,134
838,134
839,138
840,134
841,138
842,135
843,137
844,135
845,136
846,135
847,137
848,134
849,135
850,135
851,135
852,133
853,134
854,136
855,134
856,133
857,133
858,134
859,136
860,136
861,134
862,137
863,138
864,133
865,135
866,134
867,133
868,137
869,134
870,133
871,133
872,136
873,135
874,135
875,137
876,136
877,134
878,132
879,134
880,133
881,136
882,134
883,136
884,133
885,136
886,135
887,134
888,134
889,134
890,136
891,134
892,136
893,132
894,134
895,135
896,132
897,139
898,134
899,132
900,135
901,136
902,139
903,132
904,137
905,137
906,133
907,134
908,136
909,135
910,138
911,133
912,132
913,137
914,137
915,138
916,131
917,132
918,130
919,135
920,133
921,135
922,134
923,133
924,137
925,133
926,136
927,136
928,136
929,134
930,134
931,138
932,134
933,136
934,131
935,135
936,136
937,134
938,132
939,138
940,139
941,136
942,136
943,135
944,136
945,135
946,134
947,136
948,134
949,133
950,135
951,135
952,137
953,134
954,136
955,134
956,134
957,136
958,134
959,135
960,133
961,138
962,136
963,137
964,136
965,135
966,135
967,135
968,137
969,135
970,137
971,136
972,133
973,134
974,136
975,136
976,134
977,135
978,138
979,133
980,134
981,133
982,133
983,132
984,136
985,138
986,135
987,136
988,133
989,136
990,136
991,133
992,132
993,135
994,132
995,132
996,130
997,130
998,131
999,130
1000,131
1001,127
1002,126
1003,129
1004,125
1005,125
1006,123
1007,125
1008,123
1009,121
1010,122
1011,121
1012,121
1013,120
1014,119
1015,121
1016,118
1017,118
1018,118
1019,113
1020,115
1021,114
1022,115
1023,115
1024,115
1025,114
1026,116
1027,115
1028,115
1029,116
1030,116
1031,114
1032,117
1033,117
1034,114
1035,114
1036,112
1037,115
1038,117
1039,114
1040,115
1041,114
1042,115
1043,113
1044,117
1045,114
1046,116
1047,121
1048,116
1049,113
1050,115
1051,115
1052,115
1053,117
1054,112
1055,115
1056,112
1057,113
1058,113
1059,111
1060,118
1061,113
1062,116
1063,116
1064,116
1065,114
1066,113
1067,116
1068,117
1069,114
1070,116
1071,116
1072,115
1073,115
1074,118
1075,114
1076,116
1077,112
1078,114
1079,115
1080,114
1081,113
1082,117
1083,116
1084,111
1085,116
1086,115
1087,112
1088,115
1089,114
1090,112
1091,115
1092,117
1093,113
1094,115
1095,116
1096,116
1097,115
1098,114
1099,114
1100,116
1101,115
1102,115
1103,115
1104,113
1105,116
1106,115
1107,117
1108,115
1109,115
1110,114
1111,114
1112,116
1113,115
1114,113
1115,111
1116,114
1117,114
1118,116
1119,116
1120,116
1121,115
1122,116
1123,116
1124,114
1125,113
1126,116
1127,114
1128,113
1129,115
1130,112
1131,114
1132,116
1133,113
1134,115
1135,116
1136,116
1137,115
1138,113
1139,115
1140,115
1141,115
1142,112
1143,112
1144,112
1145,115
1146,113
1147,110
1148,112
1149,110
1150,109
1151,111
1152,107
1153,106
1154,106
1155,107
1156,106
1157,104
1158,107
1159,105
1160,104
1161,101
1162,101
1163,103
1164,99
1165,98
1166,102
1167,96
1168,96
1169,96
1170,100
1171,98
1172,94
1173,95
1174,94
1175,96
1176,93
1177,93
1178,92
1179,96
1180,90
1181,90
1182,89
1183,91
1184,90
1185,86
1186,87
1187,85
1188,86
1189,87
1190,82
1191,84
1192,85
1193,85
1194,82
1195,84
1196,81
1197,84
1198,79
1199,80
1200,77
